0.035,0.07
0.034596,0.07
0.032326,0.07
0.027654,0.07
0.021116,0.07
0.013884,0.07
0.0073457,0.07
0.0026744,0.07
0.00040365,0.07
-2.7756e-17,0.07
0,0.07
0.00040365,0.07
0.0026744,0.07
0.0073457,0.07
0.013884,0.07
0.021116,0.07
0.027654,0.07
0.032326,0.07
0.034596,0.07
0.035,0.07
